exercice,d_r,i_f,ordre_o_n,code_chapitre,libelle_chapitre,code_ss_fonction,libelle_ss_fonction,code_article,libelle_article,montant
2012,D,I,N,23,IMMOBILISATIONS EN COURS,322,Musées,2318,AUTRES IMMOBILISATIONS CORPORELLES EN COURS,0.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,254,Médecine scolaire,651,"REDEVANCES POUR CONCESSIONS, BREVETS, LICENCES, PROCEDES,...",100.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,311,Culture - Expression musicale lyrique,657358,SUBVENTIONS DE FONCTIONNEMENT VERSEES AUX AUTRES GROUPEMENTS,7436354.48
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,322,Musées,6574,SUBV. FONCT ASSOCIATIONS ET AUTRES PERSONNES DE DROIT PRIVE,8321649.99
2012,R,F,N,73,IMPOTS ET TAXES,1,Services généraux opérations non ventilables,73111,TAXES FONCIERES ET D'HABITATION,183193192.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6132,LOCATIONS IMMOBILIERES,2055510.42
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,63512,TAXES FONCIERES,1303434.79
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,110,Sécurité intérieure - services communs,6132,LOCATIONS IMMOBILIERES,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6067,FOURNITURES SCOLAIRES,318.47
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6042,ACHATS DE PRESTATIONS DE SERVICES,61566.17
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,616,PRIMES D'ASSURANCE,390.65
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,61558,ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS,3344.43
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,60636,VETEMENTS DE TRAVAIL,11642.55
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6281,CONCOURS DIVERS (COTISATIONS),305.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,60632,FOURNITURES DE PETIT EQUIPEMENT,1220.46
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6182,DOCUMENTATION GENERALE ET TECHNIQUE,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",6247,TRANSPORTS COLLECTIFS,158861.94
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,415,Manifestations sportives,6241,TRANSPORT DE BIENS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,422,Autres activités pour les jeunes,6256,MISSIONS,200.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,520,Interventions sociales - services communs,6068,AUTRES MATIERES ET FOURNITURES,3768.61
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,520,Interventions sociales - services communs,61521,ENTRETIEN ET REPARATIONS - TERRAINS,6714.72
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,64,Crèches et garderies,60628,AUTRES FOURNITURES NON STOCKEES,8998.04
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,60631,FOURNITURES D'ENTRETIEN,2582.76
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,415,Manifestations sportives,60623,ALIMENTATION,77.92
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,520,Interventions sociales - services communs,6135,LOCATIONS MOBILIERES,131.56
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,522,Actions en faveur de l'enfance et l'adolescence,6135,LOCATIONS MOBILIERES,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,60632,FOURNITURES DE PETIT EQUIPEMENT,514025.41
2012,D,F,N,12,CHARGES DE PERSONNEL,520,Interventions sociales - services communs,6451,COTISATIONS A L'U.R.S.S.A.F.,418378.26
2012,D,F,N,12,CHARGES DE PERSONNEL,64,Crèches et garderies,64832,C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION,0.0
2012,D,F,N,12,CHARGES DE PERSONNEL,823,Espaces verts urbains,6331,VERSEMENT DE TRANSPORT,198698.4
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,280414,AMORT. SUBV. EQPT ORG. PUB. - COMMUNES,0.0
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,281578,AMORTISSEMENT AUTRE MATERIEL ET OUTILLAGE,32076.83
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,28182,AMORT. MATERIEL DE TRANSPORT,725275.18
2012,R,I,O,41,OPERATIONS PATRIMONIALES,322,Musées,2313,IMMOBILISATIONS EN COURS - CONSTRUCTIONS,25120.58
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,422,Autres activités pour les jeunes,1327,SUBVENTIONS EQUIPEMENT NON TRANSFERABLES FONDS EUROPEENS,0.0
2012,D,I,N,20,IMMOBILISATIONS INCORPORELLES,520,Interventions sociales - services communs,2051,CONCESSIONS ET DROITS SIMILAIRES,123.19
2012,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,40,Sports et Jeunesse - Services communs,20421,"SUBV. EQPT PERSONNES DT PRIVE BIENS MOBILIER, MAT. & ETUDES",223025.0
2012,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,823,Espaces verts urbains,204131,"SUBV. EQPT AUX DEPARTEMENTS/MOBILIER, MAT & ETUDES",92000.0
2012,R,I,N,21,IMMOBILISATIONS  CORPORELLES,20,Administration générale de la collectivité,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,68062.25
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,26,Cimetières et Pompes funèbres,2188,AUTRES IMMOBILISATIONS CORPORELLES,8172.1
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,411,"Salles de sport, gymnases",2188,AUTRES IMMOBILISATIONS CORPORELLES,381478.25
2012,R,I,N,23,IMMOBILISATIONS  EN COURS,324,Entretien du Patrimoine culturel,2313,IMMOBILISATIONS EN COURS - CONSTRUCTIONS,92.96
2012,D,I,N,27,AUTRES IMMOBILISATIONS  FINANCIERES,1,Services généraux opérations non ventilables,275,DEPOTS ET CAUTIONNEMENTS VERSES,12.23
2012,D,F,N,67,CHARGES EXCEPTIONNELLES,311,Culture - Expression musicale lyrique,6718,AUTRES CHARGES EXCEPTIONNELLES SUR OPERATIONS DE GESTION,88.5
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",321,Bibliothèques et médiathèques,7088,AUTRES PRODUITS D'ACTIVITES ANNEXES,167857.41
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",322,Musées,7062,REDEVANCES ET DROITS DES SERVICES A CARACTERE CULTUREL,263452.75
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,213,Classes regroupées,74748,PARTICIPATIONS DES AUTRES COMMUNES,17497.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,251,Hébergement et restauration scolaire,7488,AUTRES ATTRIBUTIONS ET PARTICIPATIONS,71856.65
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,311,Culture - Expression musicale lyrique,74718,AUTRES PARTICIPATIONS ETAT,315388.8
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6236,CATALOGUES ET IMPRIMES,166427.51
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6358,"AUTRES IMPOTS, TAXES ET VRSTS ASSIMILES (ADM IMPOTS)",4857.78
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,22,Administration générale de l'Etat,60636,VETEMENTS DE TRAVAIL,4122.66
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,110,Sécurité intérieure - services communs,60636,VETEMENTS DE TRAVAIL,37897.48
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,213,Classes regroupées,6188,AUTRES FRAIS DIVERS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,61522,ENTRETIEN ET REPARATIONS - BATIMENTS,2963.96
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6257,RECEPTIONS,6795.22
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6233,FOIRES ET EXPOSITIONS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,611,CONTRATS PRESTATIONS DE SERVICES,803112.46
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6135,LOCATIONS MOBILIERES,108160.21
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6182,DOCUMENTATION GENERALE ET TECHNIQUE,258748.17
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6185,FRAIS DE COLLOQUES ET SEMINAIRES,2201.15
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6248,TRANSPORTS DE BIENS ET TRANSPORTS COLLECTIFS - DIVERS,701.54
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,23,"Information, communication, publicité",6156,MAINTENANCE,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,23,"Information, communication, publicité",6358,"AUTRES IMPOTS, TAXES ET VRSTS ASSIMILES (ADM IMPOTS)",0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,26,Cimetières et Pompes funèbres,6232,FETES ET CEREMONIES,2760.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,213,Classes regroupées,6257,RECEPTIONS,4248.37
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6065,"LIVRES, DISQUES, CASSETTES  (BIBLIOTHEQUES ET MEDIATHEQUES)",664313.79
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6257,RECEPTIONS,12390.06
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6247,TRANSPORTS COLLECTIFS,316.2
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,64,Crèches et garderies,61522,ENTRETIEN ET REPARATIONS - BATIMENTS,10360.01
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,6135,LOCATIONS MOBILIERES,115546.38
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,61524,ENTRETIEN ET REPARATIONS - BOIS ET FORETS,253272.14
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,6226,HONORAIRES,536.51
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,6232,FETES ET CEREMONIES,0.0
2012,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,16070.28
2012,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,6336,COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT,14918.15
2012,D,F,N,12,CHARGES DE PERSONNEL,64,Crèches et garderies,6331,VERSEMENT DE TRANSPORT,215649.38
2012,D,F,N,12,CHARGES DE PERSONNEL,820,Aménagements urbains - services communs,6336,COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT,8249.38
2012,D,F,N,12,CHARGES DE PERSONNEL,820,Aménagements urbains - services communs,64111,PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE,828000.32
2012,D,F,N,12,CHARGES DE PERSONNEL,820,Aménagements urbains - services communs,64831,C.P.A. - INDEMNITES AUX AGENTS,0.0
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,2804172,AMORT. SUB EQPT ORG PUB-AUTRES ETAB PUB. LOCAUX BAT & INSTAL,16992.51
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,28135,"AMORT. INSTALLATIONS GENERALES, AGENCTS, AMENAGTS CONSTR",25180.4
2012,D,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,2184,MOBILIER,0.0
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,322,Musées,1328,AUTRES SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES,358.8
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,33,Action culturelle,1327,SUBVENTIONS EQUIPEMENT NON TRANSFERABLES FONDS EUROPEENS,506483.3
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,411,"Salles de sport, gymnases",13251,SUBVENTIONS EQUIPEMENT NON TRANSFERABLES GFP RATTACHEMENT,13913.0
2012,D,I,N,16,EMPRUNTS ET DETTES ASSIMILEES,1,Services généraux opérations non ventilables,165,DEPOTS ET CAUTIONNEMENTS RECUS,235035.0
2012,D,I,N,20,IMMOBILISATIONS INCORPORELLES,20,Administration générale de la collectivité,2051,CONCESSIONS ET DROITS SIMILAIRES,1005451.73
2012,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,313,Culture - Théâtres,20422,SUBV. EQPT PERSONNES DT PRIVE BATIMENTS ET INSTALLATIONS,293000.0
2012,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,64,Crèches et garderies,20422,SUBV. EQPT PERSONNES DT PRIVE BATIMENTS ET INSTALLATIONS,100000.0
2012,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,823,Espaces verts urbains,20422,SUBV. EQPT PERSONNES DT PRIVE BATIMENTS ET INSTALLATIONS,0.0
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,422,Autres activités pour les jeunes,21318,AUTRES BATIMENTS PUBLICS,152652.37
2012,R,I,N,23,IMMOBILISATIONS  EN COURS,213,Classes regroupées,2313,IMMOBILISATIONS EN COURS - CONSTRUCTIONS,55.29
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,110,Sécurité intérieure - services communs,6541,CREANCES ADMISES EN NON VALEUR,60.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,213,Classes regroupées,65732,SUBVENTIONS DE FONCTIONNEMENT VERSEES AUX  REGIONS,4141.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,313,Culture - Théâtres,6574,SUBV. FONCT ASSOCIATIONS ET AUTRES PERSONNES DE DROIT PRIVE,2556117.0
2012,D,F,N,67,CHARGES EXCEPTIONNELLES,70,Logement - services communs,678,AUTRES CHARGES EXCEPTIONNELLES,6366.0
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",322,Musées,7083,LOCATIONS DIVERSES (AUTRES QU'IMMEUBLES),9000.0
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",324,Entretien du Patrimoine culturel,7088,AUTRES PRODUITS D'ACTIVITES ANNEXES,0.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,520,Interventions sociales - services communs,7477,PARTICIPATIONS - FONDS EUROPEENS,47000.0
2012,R,F,N,75,AUTRES PRODUITS DE GESTION COURANTE,820,Aménagements urbains - services communs,758,PRODUITS DIVERS DE GESTION COURANTE,619.22
2012,R,F,N,76,PRODUITS FINANCIERS,1,Services généraux opérations non ventilables,761,PRODUITS DE PARTICIPATIONS,11709.36
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,1,Services généraux opérations non ventilables,6288,DIVERS - AUTRES SERVICES EXTERIEURS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,22,Administration générale de l'Etat,6132,LOCATIONS IMMOBILIERES,8505.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,22,Administration générale de l'Etat,6282,FRAIS DE GARDIENNAGE,6850.58
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,23,"Information, communication, publicité",6288,DIVERS - AUTRES SERVICES EXTERIEURS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,26,Cimetières et Pompes funèbres,6288,DIVERS - AUTRES SERVICES EXTERIEURS,20248.87
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,48,Autres actions de coopération décentralisée,6233,FOIRES ET EXPOSITIONS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,112,Police Municipale,60636,VETEMENTS DE TRAVAIL,38549.34
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,251,Hébergement et restauration scolaire,60631,FOURNITURES D'ENTRETIEN,17503.52
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6247,TRANSPORTS COLLECTIFS,272718.8
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6236,CATALOGUES ET IMPRIMES,13153.77
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6241,TRANSPORT DE BIENS,257.93
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,60631,FOURNITURES D'ENTRETIEN,1354.18
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6185,FRAIS DE COLLOQUES ET SEMINAIRES,140.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,60632,FOURNITURES DE PETIT EQUIPEMENT,1080.64
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6065,"LIVRES, DISQUES, CASSETTES  (BIBLIOTHEQUES ET MEDIATHEQUES)",99.75
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",6283,FRAIS DE NETTOYAGE DES LOCAUX,35739.13
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,422,Autres activités pour les jeunes,60636,VETEMENTS DE TRAVAIL,92.66
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,422,Autres activités pour les jeunes,6247,TRANSPORTS COLLECTIFS,2625.39
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,820,Aménagements urbains - services communs,60632,FOURNITURES DE PETIT EQUIPEMENT,132.16
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,90,Interventions économiques,6251,VOYAGES ET DEPLACEMENTS,0.0
2012,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,109286.96
2012,D,F,N,14,ATTENUATION DE PRODUITS,1,Services généraux opérations non ventilables,7391172,RESTITUTIONS DEGREVEMENT TH SUR LOGEMENTS VACANTS,29140.0
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,2804181,"BIENS MOBILIERS, MATERIEL ET ETUDES",0.0
2012,R,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,2111,TERRAINS NUS,346.36
2012,D,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,2132,IMMEUBLES DE RAPPORT,453900.0
2012,D,I,N,10,"REVERSEMENT DE DOTATIONS, FDS DIVERS ET RESERVES",1,Services généraux opérations non ventilables,10222,REVERSEMENT F.C.T.V.A.,1766657.54
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,324,Entretien du Patrimoine culturel,1322,SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES REGIONS,161279.3
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,324,Entretien du Patrimoine culturel,1328,AUTRES SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES,63351.84
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,422,Autres activités pour les jeunes,1321,SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT,88415.24
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,422,Autres activités pour les jeunes,1323,SUBVENTIONS EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS,33204.0
2012,D,I,N,20,IMMOBILISATIONS INCORPORELLES,20,Administration générale de la collectivité,2033,FRAIS D'INSERTION,176807.11
2012,D,I,N,20,IMMOBILISATIONS INCORPORELLES,321,Bibliothèques et médiathèques,2051,CONCESSIONS ET DROITS SIMILAIRES,46165.6
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,60,Famille - Services communs,2188,AUTRES IMMOBILISATIONS CORPORELLES,79146.97
2012,D,I,N,23,IMMOBILISATIONS EN COURS,26,Cimetières et Pompes funèbres,2312,IMMOBILISATIONS EN COURS - TERRAINS,107732.86
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,324,Entretien du Patrimoine culturel,65738,SUBV. FONCTIONNEMENT VERSEES AUX AUTRES ORGANISMES PUBLICS,6545.83
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",26,Cimetières et Pompes funèbres,70878,REMBOURSEMENTS DE FRAIS PAR D'AUTRES REDEVABLES,833.0
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",64,Crèches et garderies,7066,REDEVANCES ET DROITS SERVICES A CARACTERE SOCIAL,2294621.51
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",6288,DIVERS - AUTRES SERVICES EXTERIEURS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,60623,ALIMENTATION,2967.37
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,90,Interventions économiques,6257,RECEPTIONS,0.0
2012,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,64131,PERSONNEL NON TITULAIRE - REMUNERATIONS,690814.54
2012,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6336,COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT,8660.36
2012,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,6453,COTISATIONS AUX CAISSES DE RETRAITE,4272050.63
2012,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6331,VERSEMENT DE TRANSPORT,221431.42
2012,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,6332,COTISATIONS VERSEES AU F.N.A.L.,12696.25
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,2113,TERRAINS AMENAGES AUTRES QUE VOIRIE,19558.13
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,0.0
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,28185,AMORT. CHEPTEL,1985.58
2012,D,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,2135,"INSTALLATIONS GENERALES, AGENCEMENTS, AMENAGT CONSTRUCTIONS",0.0
2012,D,I,N,16,EMPRUNTS ET DETTES ASSIMILEES,1,Services généraux opérations non ventilables,1641,EMPRUNTS EN EUROS,32415632.6
2012,D,I,N,20,IMMOBILISATIONS INCORPORELLES,820,Aménagements urbains - services communs,2051,CONCESSIONS ET DROITS SIMILAIRES,0.0
2012,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,20,Administration générale de la collectivité,2041512,SUBV. EQPT AU GFP RATTACHEMENT BATIMENTS ET INSTALLATIONS,6536.37
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,23,"Information, communication, publicité",2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,4524.47
2012,R,F,N,2,RESULTAT DE FONCTIONNEMENT REPORTE,1,Services généraux opérations non ventilables,2,RESULTAT DE FONCTIONNEMENT REPORTE,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6228,REMUNERATIONS D'INTERMEDIAIRES ET HONORAIRES- DIVERS,410.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6256,MISSIONS,59317.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,251,Hébergement et restauration scolaire,6156,MAINTENANCE,1294.59
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6156,MAINTENANCE,23240.61
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,422,Autres activités pour les jeunes,61522,ENTRETIEN ET REPARATIONS - BATIMENTS,866.5
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,422,Autres activités pour les jeunes,6238,"PUBLICITE, PUBLICATIONS, RELATIONS PUBLIQUES - DIVERS",14281.3
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,823,Espaces verts urbains,2184,MOBILIER,10267.84
2012,D,I,N,23,IMMOBILISATIONS EN COURS,110,Sécurité intérieure - services communs,2313,IMMOBILISATIONS EN COURS - CONSTRUCTIONS,2398.33
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,415,Manifestations sportives,6574,SUBV. FONCT ASSOCIATIONS ET AUTRES PERSONNES DE DROIT PRIVE,221102.0
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",213,Classes regroupées,70848,MISE A DISPOSITION DE PERSONNEL FACTUREE / AUTRES ORGANISMES,1466.94
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",411,"Salles de sport, gymnases",70631,REDEV. ET DROITS SERVICES A CARACTERE SPORTIF & DE LOISIRS,31666.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,48,Autres actions de coopération décentralisée,7472,PARTICIPATIONS - REGIONS,128308.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,91,Marchés et droits de place,651,"REDEVANCES POUR CONCESSIONS, BREVETS, LICENCES, PROCEDES,...",461.51
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",20,Administration générale de la collectivité,7083,LOCATIONS DIVERSES (AUTRES QU'IMMEUBLES),3572.9
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",26,Cimetières et Pompes funèbres,7088,AUTRES PRODUITS D'ACTIVITES ANNEXES,48208.01
